date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics
2018-09-22 00:18:10,474,Lima,"I'm at Teatro Municipal de Lima - @teatromunilima in Cercado de Lima, Lima https://t.co/YJZG4UAFWq",14,98,6.071428571428571,0,0
2018-09-22 00:18:16,133,San Borja,"No te esmeres al escribirle a @LeylaChihuan qué debe estar enojada: ufana? La tuya, Supina? Contra por si acaso, xe… https://t.co/48WSWSBpeD",21,140,5.714285714285714,0,0
2018-09-22 00:19:01,251,Santiago de Surco,"@TAMARABALDEON @IsmaelBenavide8 Tamara: La Comision de Constitucion sesiono 12 veces en 22 dias, para arreglar los… https://t.co/H4ZzqNgUk0",17,139,7.235294117647059,0,2
2018-09-22 00:19:11,512,San isidro,JAJAJAJAJAAJ,1,12,12.0,0,0
2018-09-22 00:19:16,4,Peru,"@luisadvincula17 @TuFPF si pos en la mitad de mi cumple falta poco 
#vamosperú",13,78,5.0,1,0
2018-09-22 00:19:24,2097,Peru,"Por lo segundo, no? Si EC estaba con poca aprobación ahora bajará al sótano...",14,78,4.642857142857143,0,0
2018-09-22 00:19:25,223,San Borja,"I'm at Británico - @elbritanico in San Borja, Lima https://t.co/oChXaewg5S",10,74,6.5,0,0
2018-09-22 00:19:27,133,San Borja,"A propósito @LeylaChihuan ya devolvió el dinero que se tiró, que se levantó, o que cobró indebidamente?",17,103,5.117647058823529,0,0
2018-09-22 00:19:32,14897,San Miguel,"@Carmen_Lozano_ @exitosape Hoy a las 10p.m. en @willaxtv sabremos lo que pasó, por lo pronto ya deje de seguir a Ex… https://t.co/uczPZd84KE",22,140,5.409090909090909,0,0
2018-09-22 00:19:46,1236,Breña,"@TianBeza Pisco, ok? Jaajjajajajaaja demonio.",5,45,8.2,0,0
2018-09-22 00:19:51,512,San isidro,@CarlosVG666 @JericoCeleste Así es más delicioso salir campeón,8,62,6.875,0,0
2018-09-22 00:20:05,506,Lima,"La UID participa en el Seminario Internacional de Informática y Fonética Forense, donde se encuentra presente nuest… https://t.co/oRZtMButoe",18,140,6.833333333333333,0,0
2018-09-22 00:20:06,42,San Borja,Mi amada paolii_parra en su trabajo! 😍 I Love baby😘 en PlazaVea https://t.co/8UqxJbmZsa,13,87,5.769230769230769,0,0
2018-09-22 00:20:16,323,Los Olivos,"#LightVSDarkness
#GoRomania
#DefendTheFamily

Liviu Dragnea - President of the Romanian Social Democratic Party: Me… https://t.co/d4U5G4ueqU",12,140,8.333333333333334,3,0
2018-09-22 00:20:21,199,Lince,@patriciagamarra No seguir la corriente te hace mejor !,9,55,5.222222222222222,0,0
2018-09-22 00:20:39,23,San Martin de Porres,@javieralva410 Wauuu,2,20,9.5,0,0
2018-09-22 00:20:40,331,Lince,Alianza Lima realizó 286 pases con un 71% de precisión en la victoria contra Unión Comercio. @ClubALoficial @losbichosperu @demediapunta ⚽🇵🇪,20,140,6.05,0,1
2018-09-22 00:20:56,1716,Santiago de Surco,Anuncio que @Renzo_Reggiardo no asistirá al debate del día Domingo. Dará cualquier pretexto. Queda claro que no tie… https://t.co/Zh3oWPXwVN,19,140,6.421052631578948,0,0
2018-09-22 00:21:02,215,San Luis,Una chikita antes de irnos a.... https://t.co/Xc5j3QDONh,7,56,7.142857142857143,0,0
2018-09-22 00:21:07,68,Breña,"Viernes de tomar

De tomar el tren e ir a casa a dormir 😴

#Viernes #FindeSemana #Dejandolaoficina #tgif #goingout… https://t.co/TxZk1luAGP",18,139,5.9,5,0
2018-09-22 00:21:46,26,Santiago de Surco,@lokaldammert @hurgamemoriaPE @letona @bartra @CarlosBasombrio @MarisaGlave @21Cordeliamar @gilbertvioleta… https://t.co/EAzV8IrnMw,9,131,13.666666666666666,0,0
2018-09-22 00:22:00,272,San Miguel,"@mtscndia el intro de mcr god
mis ganas de abrazarte son de mil a más 🌹 https://t.co/kB3Mjnum7k",16,95,4.647058823529412,0,0
2018-09-22 00:22:02,436,San isidro,Le amo ❤️ en El Pan de la Chola https://t.co/SGSu4EmwqV,10,55,4.6,0,0
2018-09-22 00:22:07,14897,San Miguel,@RosannaLCB @Manifiesto_pe @exitosape @Phill_Butters @EstherCapunay @KikeBravoPrado @RadioExitosaPe… https://t.co/g5XW7GRNTt,8,124,14.625,0,0
2018-09-22 00:22:18,378,Jesús Maria,"@prainuzzo ""Esto es fútbol"".",4,28,6.25,0,0
2018-09-22 00:22:21,812,Lima,En uno de esos giros raros de la vida acabé en una cata de Pisco puro de uvina Tierra Nueva en el Museo del Pisco https://t.co/rlqUCI4YjD,26,137,4.3076923076923075,0,0
2018-09-22 00:22:41,16011,Lima,"#EscuelaModelo
Sabemos lo importante que es para ti la educación de tus hijos.En nuestra gestión invertiremos en in… https://t.co/OY6EDDtuox",18,140,6.421052631578948,1,0
2018-09-22 00:22:48,327,San isidro,Nice doors all around Lima https://t.co/VuPmx9P2B9,6,50,7.5,0,0
2018-09-22 00:22:49,582,Rimac,.@KeikoFujimori,1,15,15.0,0,0
2018-09-22 00:23:08,251,Santiago de Surco,"@TAMARABALDEON @IsmaelBenavide8 Tamara: Los proyectos sobre ""bicameralidad"" y sobre ""no reeleccion"" tambien estan m… https://t.co/k1X4NLkkCd",15,140,8.4,0,0
2018-09-22 00:23:14,989,San Miguel,@KikeBravoPrado Profe como estas. Es cierto que Phillip ya no va más en Exitosa? Acabo de leer una noticia en… https://t.co/pgEMrD8Baf,21,134,5.428571428571429,0,0
2018-09-22 00:23:21,26,Santiago de Surco,@noticiAmerica @Renzo_Reggiardo @salvajedigital @DanielUrresti1 MI VOTO POR URRESTII. SE LE VE SINCERO HONESTO. ME… https://t.co/t2L6e72x2d,15,139,8.333333333333334,0,0
2018-09-22 00:23:46,486,Surquillo,"Chévere es poder conversar con tu ex, para comentarse las metas profesionales que han alcanzado, y se prometían cuando salían.",20,126,5.35,0,0
2018-09-22 00:24:14,139,Lima,"Mi letra está horrible, creo que ya estoy cansadaza.",9,52,4.888888888888889,0,0
2018-09-22 00:24:14,98,San Miguel,"@Leodas13 @TorresCassano @StyloyColor @Politica_LR No lo sé, pero creo que ve táperes en todo lado.",15,99,5.666666666666667,0,0
2018-09-22 00:24:16,1339,La Molina,@davilagre https://t.co/RoTGLR37OG,2,34,16.5,0,0
2018-09-22 00:24:24,116,San Miguel,"No me cabe en la cabeza lo estúpido que son los candidatos que se niegan a ser parte del debate, siendo una activid… https://t.co/n5BIAnCmSa",24,140,4.875,0,0
2018-09-22 00:24:29,3912,Lima,@ojopelao22 @kaluroja @rodriguezccy @ActualidadRT @VTVcanal8 @rhm1947 @teleSURtv @madeleintlSUR Y tu si jajaajajaj… https://t.co/M5VPBQJsOd,13,139,9.76923076923077,0,0
2018-09-22 00:24:34,133,San Borja,Con Montesinos trabajábamos cuando queríamos en la “Salita SIN” @LuzSalgado_R  y sus recuerdos de ocio!,16,103,5.866666666666666,0,0
2018-09-22 00:24:36,74,Independencia,"@elblogintimoEBI feliz 7mo aniversario, que sean muchos más y llenos de gloria siempre con la blankiazvul puesta #ARRIBAALIANZA 🇫🇮 ⚽",20,132,5.65,1,0
2018-09-22 00:25:01,116,San Miguel,"Que puto asco.
Y hay gente de mierda que los defiende y aún piensa votar por ellos.",16,83,3.9411764705882355,0,0
2018-09-22 00:25:05,3494,San isidro,Experiencia y compromiso. Adelante @yturbe_.,5,44,8.0,0,0
2018-09-22 00:25:09,39,Lima,"Hoy día mi mejor amiga me dijo, ya mañana me compro porque hoy no me siento hermosa",17,83,3.9411764705882355,0,0
2018-09-22 00:25:19,81,La Molina,"#CBTHoyLaCopaEsVerde PANCHITO Y TODO EL EQUIPO VERDE, A CAMPEONAR, SE LO MERECEN, PORQ UDS NO HACEN TRAMPAS , NO SO… https://t.co/NFGdNGmZLw",21,140,5.714285714285714,1,0
2018-09-22 00:25:33,92,Bellavista,"Oigan Rk dijo que en noviembre viene a Perú 🇵🇪, y literal lloreeeeeee Dioooos 😍🇵🇪♥️",15,83,4.6,0,0
2018-09-22 00:25:36,88582,Barranco,En el caminito de la vida https://t.co/rJNeQr0EGg,7,49,6.142857142857143,0,0
2018-09-22 00:25:44,362,Lima,"Thiago recargando pilas para la noche 🙈 en Lima, Peru https://t.co/0u4ZLiHwsn",11,77,6.090909090909091,0,0
2018-09-22 00:25:48,14897,San Miguel,@RadioExitosaPe Volverán al sitial que tenían.,6,46,6.833333333333333,0,0
2018-09-22 00:25:51,6,Santiago de Surco,Mis respetos y admiración!!!!,4,29,6.5,0,0
2018-09-22 00:25:55,362,Peru,"@exitosape #PhillipButters nuevamente mete eso de ""sus abogados"".....pregunta,...alguien sabe si ya demandó (como l… https://t.co/UsE7u2kzYw",15,140,8.4,1,0
2018-09-22 00:26:02,957,San Borja,"ESTAMOS AL AIRE... En ESTRENO ""MAMBO Y MAS"" con John Rodriguez ""Dandy"" y Ruswell Carpio vía @HRumbera",17,101,5.0,0,0
2018-09-22 00:26:04,39,Lima,Traducción ladysoft: Hoy se me nota el medio pollo a la brasa que me comí 😂🤣,16,76,3.8125,0,0
2018-09-22 00:26:14,512,San isidro,Les dirían a la 12 y a los borrachos que no griten muy fuerte por favor que aleja a las familias o que no se insult… https://t.co/I9zYrsl2wZ,27,140,4.222222222222222,0,1
2018-09-22 00:26:27,38,Santiago de Surco,@PPKbancada @gilbertvioleta @congresoperu ¿ Puede ser un parlamento de 144 ?  O sea 14 más de los 130 actuales. Olv… https://t.co/rqkx44WNDk,22,140,5.666666666666667,0,3
2018-09-22 00:26:40,528,San isidro,"Que gran conversa, cada vez lo aprecio más, es como un padre para mi 🤗",15,70,3.7333333333333334,0,0
2018-09-22 00:26:49,1716,Barranco,Anuncio que @Renzo_Reggiardo no asistirá al debate del día Domingo. Dará cualquier pretexto. Queda claro que no tie… https://t.co/ucvRXY48TO,19,140,6.421052631578948,0,0
2018-09-22 00:26:51,2097,San Borja,Tienen que cuidar a ese valeroso perrito ...,8,44,4.625,0,0
2018-09-22 00:26:52,486,Surquillo,Lo primero que debes tener en común con alguien que deseas como pareja son objetivos o metas profesionales -cada un… https://t.co/5V3Prft4Z0,21,140,5.714285714285714,0,0
2018-09-22 00:27:17,512,San isidro,@FansDeLaSC @Union_Comercio Ya antes nos hicieron la cagadita el 2014 cuando la banana Ruiz se la pasó tirada en la… https://t.co/0PBEbpxxih,21,140,5.714285714285714,0,1
2018-09-22 00:27:21,92,Bellavista,"Mori(: los amo ♥️🇵🇪
@RKARTISTA https://t.co/wa5TbW2uCs",5,54,8.166666666666666,0,0
2018-09-22 00:27:28,3494,San isidro,La verdad de @Phill_Butters. No ser parte del club de los mermeleros le pasó factura.,15,85,4.733333333333333,0,0
2018-09-22 00:27:34,327,San isidro,Haha when your grandfather has no filter so something your family has clearly been hiding from u (which had you fee… https://t.co/ri32ckEgmn,22,140,5.409090909090909,0,0
2018-09-22 00:27:36,301,Miraflores,"I'm at Malecón Armendáriz in Miraflores, Lima https://t.co/1lzBmshRs0",8,69,7.75,0,0
2018-09-22 00:27:37,512,San isidro,Ya antes nos hicieron la cagadita el 2014 cuando la banana Ruiz se la pasó tirada en la cancha como recién operada… https://t.co/rgmPFBSDXL,23,139,5.086956521739131,0,1
2018-09-22 00:27:40,34,San Miguel,Perfecta,1,8,8.0,0,0
2018-09-22 00:27:42,14897,San Miguel,"@Capacapo3 @exitosape No posero, esta en @willaxtv no te pierdas el programa #ComButters a las 10p.m.",16,101,5.375,1,0
2018-09-22 00:28:00,3494,San isidro,@bethlaw011 Guapa como siempre querida Eli,6,42,6.166666666666667,0,0
2018-09-22 00:28:01,92,Bellavista,"Faltan meeeeseeees para por fin romper distanciaaa 😫😫😫😫 ya quiero que llegue ese diaaaaa ♥️🇵🇪 
@RKARTISTA te esperamos ♥️😍🤩",19,123,5.473684210526316,0,0
2018-09-22 00:28:06,37,Magdalena Vieja,"@AlanGarciaPeru El sr AG ahora está cristiano , pero sigue en aceptación cero",13,77,5.0,0,0
2018-09-22 00:28:07,787,Peru,"✅Deseas saber más?Inscríbete aquí: https://t.co/dTNFs9d9op
No Pierdas esta oportunidad!!
#Coach #comunicacion… https://t.co/p7JnBOfWhV",10,134,10.25,2,0
2018-09-22 00:28:11,288,Miraflores,"Post Triunfo @Mauriaffonso92 @KevinQuevedoM #ThomasCosta 

#ArribaAlianza #AlianzaLima https://t.co/I132CKKCKM",8,110,12.625,3,0
2018-09-22 00:28:17,1244,Surquillo,He comido tanto picante que haré un dracarys por el poto,11,56,4.181818181818182,0,0
2018-09-22 00:28:19,814,Miraflores,"Radio Exitosa debe dar explicaciones de salida de Philip Butters de su programación.
Prensa monocorde sin chistar.",16,114,5.764705882352941,0,0
2018-09-22 00:28:22,251,Santiago de Surco,"@TAMARABALDEON @IsmaelBenavide8 Si afirmas que un proyecto enviado hace 40 dias y luego aprobado en 2 dias, mientes… https://t.co/sqVQ1wZJWA",19,140,6.421052631578948,0,2
2018-09-22 00:28:35,98,San Miguel,"@eduaraliaga71 @StyloyColor @Politica_LR Léete y verás que tú das más risa.
¿Acostumbrada? ¿Mazoquista? Yo no, segu… https://t.co/sZRhmuyIvE",16,140,7.294117647058823,0,0
2018-09-22 00:28:39,512,San isidro,@majigr1 Ojalá el proceso de su identificación haya sido el óptimo hasta acá y regresen con ganar de ganar todo con esta camiseta :),24,132,4.541666666666667,0,0
2018-09-22 00:28:44,139,La victoria,#Seguro #eres #un #regaytonero https://t.co/zbkTs79b5Y,5,54,10.0,4,0
2018-09-22 00:28:46,267,San Borja,"Hoy la rompe Karol
EL AUDITORIO BRILLA POR KAROL SEVILLA https://t.co/wTUPVkDcDf",10,80,6.363636363636363,0,0
2018-09-22 00:29:02,74,Lima,"Te extraño mujer😭 en Lima, Peru https://t.co/Akb5wDSEjN",7,55,7.0,0,0
